https://scholar.google.it/citations?view_op=view_citation&hl=es&user=5NwnHA8AAAAJ&citation_for_view=5NwnHA8AAAAJ:zYLM7Y9cAGgC	Quantitative and qualitative detailed milk protein profiles of 6 cattle breeds: Sources of variation and contribution of protein genetic variants	Different fractions of milk nitrogenous compounds (not only caseins) have different effects on the nutritional value of milk, its coagulation and curd firming properties, and its cheese-making efficiency. To assess different sources of variation, especially the cows' breed and genetic variants of the main protein fractions, milk samples were collected from 1,504 cows belonging to 3 dairy breeds (Holstein-Friesian, Brown Swiss, and Jersey) and 3 dual-purpose breeds (Simmental, Rendena, and Alpine Grey) reared in 41 multibreed herds. Beyond crude protein, casein (CN), and urea, 7 protein fractions were analyzed using HPLC, and 5 other N fraction traits were calculated. All 15 traits were measured qualitatively (% of milk N) and quantitatively (g/L of milk). The HPLC technique allowed us to discriminate between the main genetic variants of β-CN, κ-CN, and β-lactoglobulin and thus to genotype the cows for the CSN2 …
https://scholar.google.it/citations?view_op=view_citation&hl=es&user=5NwnHA8AAAAJ&citation_for_view=5NwnHA8AAAAJ:2osOgNQ5qMEC	Effects of summer transhumance of dairy cows to alpine pastures on body condition, milk yield and composition, and cheese making efficiency	Summer transhumance of dairy cows is a seasonal pastoral system practiced in many European countries from ancient times. This practice provides additional forage supply for mountain dairy farms and plays a role in the preservation of landscape, biodiversity, and natural habitats and conservation of local traditional dairy products, but it may affect cows’ physiological and nutritional status. This study aimed to investigate the effects of transhumance of Brown Swiss cows to summer pastures on the yield, composition, and coagulation properties of milk, and on cheese yield. For this study, twelve multiparous cows from a mountain lowland permanent farm were divided into two groups of six cows: One group stayed at the permanent farm while the other moved to the alpine pasture (1860 m above sea level). Cows at the alpine pasture had reduced milk yield and body condition, and greater fat and lower protein contents in milk compared to cows at the permanent farm. Conversely, neither milk coagulation properties nor cheese yield were affected by summer transhumance. In conclusion, summer transhumance did not affect the cheese making efficiency of milk compared to permanent farm, but the negative effect on milk yield depressed daily cheese yield, which was 2 kg/d lower in cows moved to Alpine pasture.
https://scholar.google.it/citations?view_op=view_citation&hl=es&user=5NwnHA8AAAAJ&citation_for_view=5NwnHA8AAAAJ:qjMakFHDy7sC	Milk coagulation traits and cheese yields of purebred Holsteins and 4 generations of 3-breed rotational crossbred cows from Viking Red, Montbéliarde, and Holstein bulls	Crossbreeding is a strategy to counter the declining fertility, resilience, and longevity of purebred Holstein (Ho) cows. However, little is known of the effects of long-term systematic rotational crossbreeding on milk technological properties and cheese yield (CY). In this study, we compared the individual milk composition, milk coagulation properties (MCP), and CY of 468 purebred Ho and 648 crossbred (CR) cows obtained from two 3-breed rotational crossbreeding systems using Viking Red (VR), Montbéliarde (Mo), and Ho sires over 4 generations. Individual milk samples were collected once from 1,116 primiparous and multiparous cows kept in 2 dairy herds, raised for the production of Grana Padano (high milk yield, total mixed ration based on corn silage) and Parmigiano Reggiano (moderate milk yield, only dry feeds) cheeses. In both herds, a 3-breed rotational mating system was used in which Ho cows were first …
https://scholar.google.it/citations?view_op=view_citation&hl=es&user=5NwnHA8AAAAJ&citation_for_view=5NwnHA8AAAAJ:Y0pCki6q_DkC	The mineral profile affects the coagulation pattern and cheese-making efficiency of bovine milk	Natural variations in milk minerals, their relationships, and their associations with the coagulation process and cheese-making traits present an opportunity for the differentiation of milk destined for high-quality natural products, such as traditional specialties or Protected Designation of Origin (PDO) cheeses. The aim of this study was to quantify the effects of the native contents of Ca, P, Na, K, and Mg on 18 traits describing traditional milk coagulation properties (MCP), curd firming over time (CFt) equation parameters, cheese yield (CY) measures, and nutrient recoveries in the curd (REC) using models that either included or omitted the simultaneous effects of milk fat and casein contents. The results showed that, by including milk fat and casein and the minerals in the statistical model, we were able to determine the specific effects of each mineral on coagulation and cheese-making efficiency. In general, about two …
https://scholar.google.it/citations?view_op=view_citation&hl=es&user=5NwnHA8AAAAJ&citation_for_view=5NwnHA8AAAAJ:W7OEmFMy1HYC	Nonlinear modeling to describe the pattern of 15 milk protein and nonprotein compounds over lactation in dairy cows	The protein profile of milk includes several caseins, whey proteins, and nonprotein nitrogen compounds, which influence milk's value for human nutrition and its cheesemaking properties for the dairy industry. To fill in the gap in current knowledge of the patterns of these individual nitrogenous compounds throughout lactation, we tested the ability of a parametric nonlinear lactation model to describe the pattern of each N compound expressed qualitatively (as % of total milk N), quantitatively (in g/L milk), and as daily yield (in g/d). The lactation model was tested on a data set of detailed milk nitrogenous compound profiles (15 fractions—12 protein traits and 3 nonproteins—for each expression mode: 45 traits) obtained from 1,342 cows reared in 41 multibreed herds. Our model was a modified version of Wilmink's model, often used for describing milk yield during lactation because of its reliability and ease of parameter …
https://scholar.google.it/citations?view_op=view_citation&hl=es&user=5NwnHA8AAAAJ&citation_for_view=5NwnHA8AAAAJ:_FxGoFyzp5QC	Composition, coagulation properties, and predicted cheesemaking traits of bulk goat milk from different farming systems, breeds, and stages of production	At the global level, the quantity of goat milk produced and its gross production value have increased considerably over the last 2 decades. Although many scientific papers on this topic have been published, few studies have been carried out on bulk goat milk samples. The aim of the present study was to investigate in the field the effects of farming system, breed type, individual flock, and stage of production on the composition, coagulation properties (MCP), curd firming over time parameters (CFt), predicted cheese yield (CY%), and nutrient recovery traits (REC) of 432 bulk milk samples from 161 commercial goat farms in Sardinia, Italy. We found that the variance due to individual flock was of the same order as the residual variance for almost all composition and cheesemaking traits. With regard to the fixed effects, the effect of farming system on bulk milk variability was not highly significant for the majority of traits (it …
https://scholar.google.it/citations?view_op=view_citation&hl=es&user=5NwnHA8AAAAJ&citation_for_view=5NwnHA8AAAAJ:UebtZRa9Y70C	Milk metagenomics and cheese-making properties as affected by indoor farming and summer highland grazing	The study of the complex relationships between milk metagenomics and milk composition and cheese-making efficiency as affected by indoor farming and summer highland grazing was the aim of the present work. The experimental design considered monthly sampling (over 5 mo) of the milk produced by 12 Brown Swiss cows divided into 2 groups: the first remained on a lowland indoor farm from June to October, and the second was moved to highland pastures in July and then returned to the lowland farm in September. The resulting 60 milk samples (2 kg each) were used to analyze milk composition, milk coagulation, curd firming, and syneresis processes, and to make individual model cheeses to measure cheese yields and nutrient recoveries in the cheese. After DNA extraction and Illumina Miseq sequencing, milk microbiota amplicons were also processed by means of an open-source pipeline called …
https://scholar.google.it/citations?view_op=view_citation&hl=es&user=5NwnHA8AAAAJ&citation_for_view=5NwnHA8AAAAJ:roLk4NBRz8UC	Cull cow carcass traits and risk of culling of Holstein cows and 3-breed rotational crossbred cows from Viking Red, Montbéliarde, and Holstein bulls	Culled dairy cows represent a considerable source of meat production, but their carcasses may vary greatly in quality because of the wide variation in the age, stage of lactation, breed, body condition, and other characteristics of the cows at slaughter. However, the effect of crossbreeding on the value of culled cows has so far received little investigation. The aim of this observational study was to compare a range of carcass attributes of cull cows from 3-breed rotational crossbreeding using Viking Red, Montbéliarde (MO), and Holstein (HO) bulls with those of HO purebred cows. Data on 1,814 dairy cows were collected. Cows were reared together in one herd and slaughtered in 4 slaughterhouses. The carcass weight, fleshiness, and fatness scores, the total value, and the price (€/kg) of each cow carcass were recorded. The culling of a few cows in the sample (n = 86) was classified by the farm manager as “urgent …
https://scholar.google.it/citations?view_op=view_citation&hl=es&user=5NwnHA8AAAAJ&citation_for_view=5NwnHA8AAAAJ:ufrVoPGSRksC	Role of CSN2, CSN3, and BLG genes and the polygenic background in the cattle milk protein profile	To devise better selection strategies in dairy cattle breeding programs, a deeper knowledge of the role of the major genes encoding for milk protein fractions is required. The aim of the present study was to assess the effect of the CSN2, CSN3, and BLG genotypes on individual protein fractions (αS1-CN, αS2-CN, β-CN, κ-CN, β-LG, α-LA) expressed qualitatively as percentages of total nitrogen content (% N), quantitatively as contents in milk (g/L), and as daily production levels (g/d). Individual milk samples were collected from 1,264 Brown Swiss cows reared in 85 commercial herds in Trento Province (northeast Italy). A total of 989 cows were successfully genotyped using the Illumina Bovine SNP50 v.2 BeadChip (Illumina Inc.), and a genomic relationship matrix was constructed using the 37,519 SNP markers obtained. Milk protein fractions were quantified and the β-CN, κ-CN, and β-LG genetic variants were …
https://scholar.google.it/citations?view_op=view_citation&hl=es&user=5NwnHA8AAAAJ&citation_for_view=5NwnHA8AAAAJ:4TOpqqG69KYC	Potential of Endangered Local Donkey Breeds in Meat and Milk Production	Animal genetic resources are a vital component of our genetic, economic, and cultural heritage, playing a crucial role in the economy, food production, regional identity, and ecosystem services. Local breeds, including donkey breeds that have lost their primary function, are often existentially endangered and require reintegration into alternative economic utilization programs. Donkey meat and particularly donkey milk have attracted consumer interest due to their nutritional and functional value. This research focused on the production and quality indicators of donkey meat and milk, aiming to establish and optimize sustainable economic utilization programs for donkeys. This approach represents the most effective strategy for long-term in situ conservation programs of endangered local donkey breeds in their natural habitats. The research outcomes provide a solid basis for the development of similar programs for other local donkey breeds.
https://scholar.google.it/citations?view_op=view_citation&hl=es&user=5NwnHA8AAAAJ&citation_for_view=5NwnHA8AAAAJ:0EnyYjriUFMC	Phenotypic Analysis of Fourier-Transform Infrared Milk Spectra in Dairy Goats	The infrared spectrum of bovine milk is used to predict many interesting traits, whereas there have been few studies on goat milk in this regard. The objective of this study was to characterize the major sources of variation in the absorbance of the infrared spectrum in caprine milk samples. A total of 657 goats belonging to 6 breeds and reared on 20 farms under traditional and modern dairy systems were milk-sampled once. Fourier-transform infrared (FTIR) spectra were taken (2 replicates per sample, 1314 spectra), and each spectrum contained absorbance values at 1060 different wavenumbers (5000 to 930 × cm−1), which were treated as a response variable and analyzed one at a time (i.e., 1060 runs). A mixed model, including the random effects of sample/goat, breed, flock, parity, stage of lactation, and the residual, was used. The pattern and variability of the FTIR spectrum of caprine milk was similar to those of bovine milk. The major sources of variation in the entire spectrum were as follows: sample/goat (33% of the total variance); flock (21%); breed (15%); lactation stage (11%); parity (9%); and the residual unexplained variation (10%). The entire spectrum was segmented into five relatively homogeneous regions. Two of them exhibited very large variations, especially the residual variation. These regions are known to be affected by the absorbance of water, although they also exhibited wide variations in the other sources of variation. The average repeatability of these two regions were 45% and 75%, whereas for the other three regions it was about 99%. The FTIR spectrum of caprine milk could probably be used to predict several traits and to …
https://scholar.google.it/citations?view_op=view_citation&hl=es&user=5NwnHA8AAAAJ&citation_for_view=5NwnHA8AAAAJ:hqOjcs7Dif8C	Major Causes of Variation of External Appearance, Chemical Composition, Texture, and Color Traits of 37 Categories of Cheeses	Cheeses are produced by many different procedures, giving rise to many types differing in ripening time, size, shape, chemical composition, color, texture, and sensory properties. As the first step in a large project, our aim was to characterize and quantify the major sources of variation in cheese characteristics by sampling 1050 different cheeses manufactured by over 100 producers and grouped into 37 categories (16 with protected designation of origin, 4 traditional cheese categories, 3 pasta filata cheese categories, 5 flavored cheese categories, 2 goat milk categories, and 7 other categories ranging from very fresh to very hard cheeses). We obtained 17 traits from each cheese (shape, height, diameter, weight, moisture, fat, protein, water soluble nitrogen, ash, pH, 5 color traits, firmness, and adhesiveness). The main groups of cheese categories were characterized and are discussed in terms of the effects of the prevalent area of origin/feeding system, species of lactating females, main cheese-making technologies, and additives used. The results will allow us to proceed with the further steps, which will address the interrelationships among the different traits characterizing cheeses, detailed analyses of the nutrients affecting human health and sensorial fingerprinting.
https://scholar.google.it/citations?view_op=view_citation&hl=es&user=5NwnHA8AAAAJ&citation_for_view=5NwnHA8AAAAJ:Se3iqnhoufwC	Bibliometric Review on the Volatile Organic Compounds in Meat	Meat flavor is an important aspect of meat quality that also influences consumer demand, and is therefore very important for the meat industry. Volatile organic compounds (VOCs) contribute in large part to the flavor of meat, and while increasing numbers of articles are published on this topic, reviews of these articles are very scarce. Therefore, our aim was to perform a bibliometric analysis of the scientific publications on VOCs in meat over the period 2000–2020. We selected 611 scientific sources from the Scopus database related to VOCs in meat (seafood excluded). The bibliometric information retrieved included journals, authors, countries, institutions, keywords, and citations. From this analysis, we drew up a list of the most important journals, authors, countries, and institutions, and the trends in VOC research on meat. We conducted a social network analysis (SNA) to identify the collaborations among the many authors and countries, and a keyword analysis to generate a network map of the authors’ keywords. We also determined which meat species were most frequently chosen as research subjects, traced the evolution of the various methods/instruments used, and explored the research tendencies. Finally, we point out the need for further research in defining meat quality, improving meat flavor, identifying adulterants, and certifying the authenticity of meat.
https://scholar.google.it/citations?view_op=view_citation&hl=es&user=5NwnHA8AAAAJ&citation_for_view=5NwnHA8AAAAJ:LkGwnXOMwfcC	Corrigendum to “Composition, coagulation properties, and predicted cheesemaking traits of bulk goat milk from different farming systems, breeds, and stages of production”(J …	Table 3. Least squares means and P-values according to the fixed effects of the farming system, breed type, and stage of production on single-point coagulation properties (MCP) and curd firming over time (CFt) parameters of goat bulk milk (864 observations: 2 replicates per 432 samples from 161 farms) 1
https://scholar.google.it/citations?view_op=view_citation&hl=es&user=5NwnHA8AAAAJ&citation_for_view=5NwnHA8AAAAJ:YOwf2qJgpHMC	Detailed protein fraction profile of goat milk of six breeds	The protein profile of goat milk is very different from cow milk in terms of proportion of the different protein fractions and especially for its much higher genetic polymorphism. The aim of this study was to investigate breed effect on the detailed protein profile of goat milk. This research is part of the GOOD-MILK project which involved 1,272 goats from 6 different breeds reared in 35 farms located in Sardinia (Italy). The breeds are divided in two categories: the Alpine breeds (ALP: Camosciata delle Alpi and Saanen); and the Mediterranean breeds (MED: Murciano-Granadina, Maltese, Sarda, and Sarda Primitiva). A total of 1,090 individual milk samples from 23 farms (823 samples + 267 duplicates) were analysed for identification and quantification of milk protein fractions by RP-HPLC method. The data were analysed using a linear mixed model with the classes of days in milk (DIM), parity, and breed as fixed effects, while the flock effect was included as random. In a second model, the fixed effects of casein genotypes were also included. Breed affected all milk protein fractions, while DIM and parity had small effects. The main differences in protein profile among breeds were between ALP and MED types, being the former richer in whey proteins and lower in caseins than the latter; within MED, Sarda and Sarda Primitiva showed higher concentration in caseins than the other breeds, and no significant differences from each other. The inclusion of casein genotypes did not change relevantly the breed effect estimates but it decreased the residual variance, especially for αS1- and β-caseins. Further investigation about the relationships between milk protein …
https://scholar.google.it/citations?view_op=view_citation&hl=es&user=5NwnHA8AAAAJ&citation_for_view=5NwnHA8AAAAJ:kNdYIx-mwKoC	Comparing enteric methane emissions predicted from different equations based on milk fatty acid profile of dairy cows	NA
https://scholar.google.it/citations?view_op=view_citation&hl=es&user=5NwnHA8AAAAJ&citation_for_view=5NwnHA8AAAAJ:3fE2CSJIrl8C	Detailed fatty acid profile of human milk and cow, buffalo, goat, sheep, dromedary, and donkey milks	NA
https://scholar.google.it/citations?view_op=view_citation&hl=es&user=5NwnHA8AAAAJ&citation_for_view=5NwnHA8AAAAJ:MXK_kJrjxJIC	Lactation modelling and effects of crossbreeding on milk production and enteric-methane-emissions	NA
https://scholar.google.it/citations?view_op=view_citation&hl=es&user=5NwnHA8AAAAJ&cstart=20&pagesize=80&citation_for_view=5NwnHA8AAAAJ:8k81kl-MbHgC	Association of farming descriptors with sheep bulk-milk quality from semi-extensive flocks	NA
https://scholar.google.it/citations?view_op=view_citation&hl=es&user=5NwnHA8AAAAJ&cstart=20&pagesize=80&citation_for_view=5NwnHA8AAAAJ:Zph67rFs4hoC	Detailed mineral profile of milk from cows, buffaloes, goats, sheep, dromedary camels, and donkeys and minerals recovery in cheese	Milk is an important source of essential minerals in the human diet. Bovine milk is the most commonly consumed milk worldwide, but in some areas of the world milk from other species represents an important contribution to the overall consumption. This study aimed to compare the detailed mineral profile of milk from cows, buffaloes, goats, sheep, dromedary camels, and donkeys and the minerals recovery in their cheese. Ten 2-liter samples of bulk milk were collected from different Italian farms for donkey, cattle, buffalo, goat, and sheep species, while 10 milk samples were collected from dromedary camels reared in two different areas in Algeria. We processed the samples individually using the same model cheese-making procedure and the wheels obtained were ripened for 95 ± 5 d in the same conditions (15 °C and 85% RH). Samples of milk and ripened cheese were analyzed for the detailed mineral profile using Inductively Coupled Plasma – Optical Emission Spectrometry (ICP-OES). The percentage of milk minerals recovery in cheese was also calculated. Milk minerals and their recovery in cheese were analyzed using a generalized linear model, where the species was considered as a fixed effect. The results showed that donkey milk had the lowest concentration of macro- and micro-minerals except for Sr. Considering the macro-mineral profile, the dromedary milk had the highest concentration of Na and was similar to the cow’s and goat’s milk in terms of Ca, K, P, and S, but it was more similar to the donkey milk in terms of Mg. Compared to the bubaline and ovine milk, cow and goat showed a lower content of many macro- minerals but …
https://scholar.google.it/citations?view_op=view_citation&hl=es&user=5NwnHA8AAAAJ&cstart=20&pagesize=80&citation_for_view=5NwnHA8AAAAJ:WF5omc3nYNoC	Milk microbiota investigation during and after summer Alpine transhumance and relation with cheese	Temporary summer alpine farms, called ‘Malga’in Italy, contribute to the maintenance of the environment, landscape, local traditions and typical dairy production. Malga cheese is made with raw cow’s milk and is characterized by a peculiar flavour. Our aim was to investigate milk microbiota in summer pasture and in autumn, after the transhumance, in lowland during indoor farming and to characterize milk composition, cheese-making properties and quality. The project involved 4 permanent farms (PF) moving the cows on 4 summer farms located at Passo Vezzena (Trentino). Milk samples were collected in mid-July in Malga, from 26 Italian Simmental cows (5-7 per farm), and in mid-October, during lowland indoor feeding based on hay and compound feed. Each milk sample was investigated for the total aerobic and anaerobic bacteria, for the technological potential (lactic acid bacteria, LAB), presence of putative healthy bacteria (bifidobacteria, propionibacteria) and pathogenic bacteria (coliforms, haemolytic streptococci, prototheca). Over 200 bacterial isolates from MRS, MRS-cys, YELA, and WC plates were considered for the identification by 16S rDNA gene sequencing. Individual milk samples were also analysed for microbiota composition by Miseq Illumina, milk composition, milk coagulation properties, nutrient recovery in curd, cheese yield and composition. The data were analysed with a mixed model including the fixed effects of farm, period and their interaction, and the random effects of individual cows and residual. The results revealed high variability among milk plate counts. Coliform, LAB, total bacterial counts, propionibacteria …
